GNU GPLv3;GNU General Public License 3.0;GNU General Public License v3.0 only;GNU General Public License v3.0 or later;GNU General Public License, Version 3.0;GPL 3.0;GPL 3.0 or later;GPL-3.0;GPL-3.0-only;GPL-3.0-or-later;License :: OSI Approved :: GNU General Public License (GPL);License :: OSI Approved :: GNU General Public License v3 (GPLv3);gpl-3.0;gpl-3.0-plus
MPICH License;mpich;mpich2;mpich2 License
Indiana Extreme License 1.2;XPP License;indiana-extreme-1.2;xpp
APL-1.0;Adaptive Public License 1.0;Adaptive Public License, Version 1.0
Artistic License 1.0;Artistic License, Version 1.0;Artistic-1.0
BSD 1-Clause License;BSD-1-Clause;bsd-1-clause
BSD 2-Clause FreeBSD License;BSD-2-Clause-FreeBSD;bsd-2-clause-freebsd
BSD 2-Clause NetBSD License;BSD-2-Clause-NetBSD;bsd-2-clause-netbsd
BSD 3-Clause No Nuclear Warranty;BSD-3-Clause-No-Nuclear-Warranty;bsd-3-clause-no-nuclear-warranty
BSD Protection License;BSD-Protection;bsd-protection
BSD Source Code Attribution;BSD-Source-Code;bsd-source-code
Beerware;Beerware 42;Beerware License
BitTorrent Open Source License 1.1;BitTorrent Open Source License v1.1;BitTorrent-1.1
CC-BY-1.0;Creative Commons Attribution 1.0 Generic;cc-by-1.0
CC-BY-2.0;Creative Commons Attribution 2.0 Generic;cc-by-2.0
CC-BY-2.5;Creative Commons Attribution 2.5 Generic;cc-by-2.5
CC-BY-3.0;Creative Commons Attribution 3.0 Unported;cc-by-3.0
CC-BY-NC-1.0;Creative Commons Attribution Non Commercial 1.0 Generic;cc-by-nc-1.0
CC-BY-NC-2.0;Creative Commons Attribution Non Commercial 2.0 Generic;cc-by-nc-2.0
CC-BY-NC-2.5;Creative Commons Attribution Non Commercial 2.5 Generic;cc-by-nc-2.5
CC-BY-NC-3.0;Creative Commons Attribution Non Commercial 3.0 Unported;cc-by-nc-3.0
CC-BY-NC-ND-1.0;Creative Commons Attribution Non Commercial No Derivatives 1.0 Generic;cc-by-nc-nd-1.0
CC-BY-NC-ND-2.0;Creative Commons Attribution Non Commercial No Derivatives 2.0 Generic;cc-by-nc-nd-2.0
CC-BY-NC-ND-2.5;Creative Commons Attribution Non Commercial No Derivatives 2.5 Generic;cc-by-nc-nd-2.5
CC-BY-NC-ND-3.0;Creative Commons Attribution Non Commercial No Derivatives 3.0 Unported;cc-by-nc-nd-3.0
CC-BY-NC-SA-1.0;Creative Commons Attribution Non Commercial Share Alike 1.0 Generic;cc-by-nc-sa-1.0
CC-BY-NC-SA-2.0;Creative Commons Attribution Non Commercial Share Alike 2.0 Generic;cc-by-nc-sa-2.0
